inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
-80.62488832229404,173.6484244517399,0.0,-70.46660537323622,180.03663918880702,0.0,-82.31793548510902,172.58372200293832,0.0,-68.77355821505992,181.10134164498487,0.0
-80.99261826385879,174.23317386689254,0.0,-70.83419224625693,180.62116109644379,0.0,-82.68568927092413,173.1685093352044,0.0,-69.1411212433233,181.68582563470233,0.0
-81.36021271233709,174.81773687669804,0.0,-71.20165169537287,181.2055094199728,0.0,-83.05330621881787,173.75310812529563,0.0,-69.50855819254551,182.27013817718526,0.0
-81.72767356486763,175.40211484177348,0.0,-71.56898562564317,181.78968553441206,0.0,-83.42078822460896,174.33751973142915,0.0,-69.87587096910575,182.85428064985183,0.0
-82.09500271868285,175.98630912299066,0.0,-71.93619594212673,182.37369081477937,0.0,-83.7881371842256,174.9217455121194,0.0,-70.24306147936738,183.43825443007748,0.0
-82.46220207111111,176.57032108147988,0.0,-72.30328454988265,182.95752663609272,0.0,-84.15535499370777,175.50578682618212,0.0,-70.61013162967791,184.02206089519487,0.0
-82.82927351957466,177.15415207862708,0.0,-72.6702533539699,183.54119437337008,0.0,-84.52244354920512,176.08964503273157,0.0,-70.9770833263691,184.6057014224939,0.0
-83.1962189615931,177.73780347607976,0.0,-73.03710425944749,184.12469540162922,0.0,-84.8894047469808,176.67332149118707,0.0,-71.34391847575655,185.1891773892208,0.0
-83.56304029478099,178.32127663574371,0.0,-73.40383917137449,184.70803109588823,0.0,-85.25624048340862,177.25681756126912,0.0,-71.71063898414006,185.77249017257898,0.0
-83.92973941684937,178.90457291978566,0.0,-73.77045999480985,185.29120283116495,0.0,-85.62295265497528,177.84013460300295,0.0,-72.07724675780327,186.35564114972817,0.0
-84.29631822560481,179.4876936906324,0.0,-74.13696863481265,185.87421198247742,0.0,-85.98954315827852,178.42327397671684,0.0,-72.44374370301395,186.93863169778493,0.0
-84.6627786189522,180.0706403109751,0.0,-74.50336699644186,186.4570599248434,0.0,-86.35601389003116,179.0062370430479,0.0,-72.81013172602346,187.52146319382146,0.0
-85.02912249489263,180.65341414376695,0.0,-74.86965698475653,187.03974803328094,0.0,-86.72236674705798,179.5890251629385,0.0,-73.17641273306718,188.1041370148666,0.0
-85.39535175152443,181.23601655222473,0.0,-75.23584050481561,187.62227768280786,0.0,-87.08860362629733,180.17163969763888,0.0,-73.54258863036414,188.68665453790504,0.0
-85.76146828704272,181.81844889982864,0.0,-75.60191946167818,188.20465024844222,0.0,-87.45472642480046,180.7540820087064,0.0,-73.90866132411742,189.2690171398778,0.0
-86.127473999743,182.40071255032808,0.0,-75.96789576040327,188.78686710520182,0.0,-87.82073703973575,181.33635345801264,0.0,-74.27463272051331,189.85122619768077,0.0
-86.49337078801581,182.98280886773406,0.0,-76.33377130604984,189.3689296281047,0.0,-88.18663736838234,181.91845540773411,0.0,-74.64050472572218,190.43328308816646,0.0
-86.85916055035179,183.56473921632687,0.0,-76.69954800367691,189.95083919216867,0.0,-88.55242930813637,182.50038922036188,0.0,-75.00627924589776,191.0151891881423,0.0
-87.22484518533997,184.1465049606542,0.0,-77.06522775834353,190.53259717241173,0.0,-88.91811475650854,183.08215625869857,0.0,-75.37195818717746,191.59694587437133,0.0
-87.59042659166816,184.72810746553174,0.0,-77.43081247510871,191.1142049438518,0.0,-89.28369561112491,183.66375788585975,0.0,-75.73754345568213,192.17855452357182,0.0
-87.95590666812339,185.30954809604435,0.0,-77.79630405903147,191.69566388150682,0.0,-89.64917376972731,184.2451954652749,0.0,-76.10303695751615,192.76001651241722,0.0
