X,Y,Z
331.26039985398705,-68.56808764548902,0.0
331.1024785955042,-69.89606760265885,0.0
330.9465186809111,-71.20520553577158,0.0
330.7927735661659,-72.49381532473998,0.0
330.6414592237631,-73.76050452084598,0.0
330.4927538539124,-75.00417185169793,0.0
330.3467977815833,-76.22400461150929,0.0
330.20369352394584,-77.4194759689818,0.0
330.063506011176,-78.59034222308533,0.0
329.9262629428249,-79.73664003415595,0.0
329.79195526194553,-80.85868365404244,0.0
329.6605377298657,-81.95706217457409,0.0
329.5319295858256,-83.03263680847084,0.0
329.4060152776228,-84.08653821102872,0.0
329.2826599832906,-85.12016384455465,0.0
329.1619040353814,-86.13517507243265,0.0
329.0439029069407,-87.13339276286345,0.0
328.92879745216504,-88.11654760327127,0.0
328.8167209993078,-89.08624369180902,0.0
328.70780498735854,-90.04395952237022,0.0
328.60218361197866,-90.99104895843435,0.0
328.49999758327954,-91.9287421993885,0.0
328.4013970788093,-92.85814674339994,0.0
328.30654395846466,-93.78024835117387,0.0
328.21561329375373,-94.69591201503943,0.0
328.1287942517044,-95.60588293777161,0.0
328.0462903635788,-96.51078752539121,0.0
327.96831920029933,-97.41113439789692,0.0
327.89511147000354,-98.30731542147876,0.0
327.82690954834777,-99.19960676524698,0.0
327.76396544901417,-100.08816998488864,0.0
327.70653824029097,-100.97305313493774,0.0
327.6548909135692,-101.85419191051764,0.0
327.609286711096,-102.73141081848564,0.0
327.56998492332946,-103.60442437688391,0.0
327.53723541992815,-104.47286046144654,0.0
327.511271802099,-105.3363571588447,0.0
327.4923101405635,-106.19458869404562,0.0
327.4805493480017,-107.04726511515167,0.0
327.47617172901937,-107.89413196743051,0.0
327.4793437019621,-108.73496995804953,0.0
327.49021668631946,-109.56959461250251,0.0
327.50892814901636,-110.39785592367242,0.0
327.53560280257534,-111.21963799442332,0.0
327.57035394796657,-112.03485867455353,0.0
327.61328495492955,-112.84346919287155,0.0
327.66449087265454,-113.64545378507776,0.0
327.7240601639477,-114.44082931804783,0.0
327.7920765563707,-115.2296449110163,0.0
327.86862089342867,-116.01198048506363,0.0
327.95377110378536,-116.78792881159376,0.0
328.0476014052803,-117.55758096633045,0.0
328.150182446142,-118.32102591003053,0.0
328.26158146774077,-119.07835049815716,0.0
328.3818624548217,-119.82963949103309,0.0
328.5110862736465,-120.57497556445577,0.0
328.64931079845115,-121.31443932075463,0.0
328.79659102661503,-122.04810930027455,0.0
328.9529791829158,-122.77606199326817,0.0
329.11852481323405,-123.49837185218118,0.0
329.2932748680559,-124.21511130431637,0.0
329.47727377610624,-124.92635076486077,0.0
329.6705635084348,-125.63215865026328,0.0
329.8731836332645,-126.33260139194866,0.0
330.08517136189755,-127.0277434503562,0.0
330.3065615859656,-127.71764732929,0.0
330.53738690630075,-128.40237359057008,0.0
330.7776776536884,-129.0819808689725,0.0
331.027461901762,-129.7565258874482,0.0
331.2867654722832,-130.42606347260985,0.0
331.5556119330453,-131.09064657047668,0.0
331.83402258863157,-131.75032626246767,0.0
332.12201646424944,-132.4051517816335,0.0
332.41961028285607,-133.0551705291181,0.0
332.7268184357851,-133.70042809084072,0.0
333.04365294707634,-134.34096825438948,0.0
333.37012343170534,-134.97683302611813,0.0
333.70623704790626,-135.60806264843683,0.0
334.0519984437736,-136.2346956172892,0.0
334.4073716867867,-136.85676869980625,0.0
334.7720834589775,-137.47431695212993,0.0
335.145775032834,-138.08737373739672,0.0
335.5280945792804,-138.69597074387391,0.0
335.91869707509255,-139.30013800323928,0.0
336.3172442032376,-139.8999041691203,0.0
336.72340581336925,-140.49529899661775,0.0
337.1368608398787,-141.08635468237958,0.0
337.55729736440753,-141.67310584193115,0.0
337.98441265587314,-142.2555894725238,0.0
338.41791319765974,-142.83384491598613,0.0
338.8575147023916,-143.4079138215844,0.0
339.3029421147,-143.97784010889617,0.0
339.7539296023838,-144.54366993069996,0.0
340.2102205363582,-145.10545163588262,0.0
340.6715674597707,-145.6632357323632,0.0
341.13773204665523,-146.217074850032,0.0
341.60848505048415,-146.76702370369938,0.0
342.0836062429608,-147.3131390560505,0.0
342.56288434338614,-147.85547968059657,0.0
