X,Y,Z,Speed
380.82003776487676,-215.36523369582406,0.0,4.842729765766138
380.5597896521587,-215.64185373966532,0.0,4.852641059696077
380.2958688806418,-215.91620434192768,0.0,4.863218613832929
380.0282843001513,-216.18827216221987,0.0,4.874464564219116
379.7570438330692,-216.45804189144948,0.0,4.886381046897049
379.48215455462497,-216.72549618934673,0.0,4.898970197909144
379.2036227743624,-216.99061562052063,0.0,4.912234153297817
378.9214541188797,-217.25337858899093,0.0,4.926175049105484
378.6356536159409,-217.51376127114116,0.0,4.940795021374558
378.34622578005917,-217.77173754703398,0.0,4.956096206147456
378.053174699652,-218.02727893003032,0.0,4.972080739466595
377.7565041258777,-218.28035449465395,0.0,4.988750757374387
377.45621756325505,-218.53093080263892,0.0,5.00610839591325
377.1523183621798,-218.77897182709958,0.0,5.0241557911256
376.8448098134476,-219.02443887475803,0.0,5.0428950790538485
376.53369524489887,-219.26729050616686,0.0,5.0623283957404155
376.21897812030176,-219.50748245385913,0.0,5.0824578772277125
375.9006621405952,-219.74496753836004,0.0,5.103285659558157
375.57874883607695,-219.97969896410186,0.0,5.124813878774164
375.25321399665523,-220.21166211388842,0.0,5.147044670918147
374.92401767833104,-220.44086112990772,0.0,5.169980172032526
374.5911191675046,-220.66729881982545,0.0,5.193622518159712
374.25447723969233,-220.89097638312796,0.0,5.217973493714675
373.9140509322763,-221.11189294990402,0.0,5.243023641912622
373.5698004830142,-221.33004508316083,0.0,5.268750170701507
373.2216874727195,-221.54542684593955,0.0,5.295129513753396
372.8696749178251,-221.7580299024425,0.0,5.322138104740345
372.5137273623056,-221.96784361918384,0.0,5.349752377334421
372.1538109689541,-222.17485516620823,0.0,5.37794876520768
371.78989361001464,-222.37904961841838,0.0,5.406703702032186
371.42194495715177,-222.58041005704303,0.0,5.4359936214800015
371.0499365707409,-222.77891767127372,0.0,5.465794957223185
370.67384198845167,-222.97455186009046,0.0,5.4960841429338
370.2936368130934,-223.16729033429155,0.0,5.526837612283906
369.9092987996818,-223.35710921873647,0.0,5.5580317989455645
369.520807941684,-223.54398315480478,0.0,5.58964313659084
369.1281465563886,-223.727885403069,0.0,5.621648058891791
368.7312993693456,-223.9087879461724,0.0,5.654022999520478
368.330253597813,-224.08666159189832,0.0,5.686744392148962
367.9249990331407,-224.26147607641252,0.0,5.719788670449309
367.5155281220191,-224.43320016765307,0.0,5.753132268093577
367.1018360465126,-224.60180176883748,0.0,5.786751618753826
366.6839208027946,-224.7672480220548,0.0,5.820623156102117
366.2617832784935,-224.92950541189938,0.0,5.854723313810515
365.8354273285582,-225.0885398691045,0.0,5.889028525551079
365.40485984954177,-225.2443168741242,0.0,5.923515224995871
364.97009085220185,-225.39680156061144,0.0,5.95815984581695
364.5311335323129,-225.5459588187312,0.0,5.992938821686382
364.0880043395745,-225.69175339824875,0.0,6.027828586276226
363.6407230445066,-225.83415001132389,0.0,6.06280557325854
363.1893128032085,-225.97311343494005,0.0,6.09784621630539
362.7338002198648,-226.10860861289493,0.0,6.132926949088831
362.27421540686925,-226.24060075727175,0.0,6.1680242052809335
361.81059204244275,-226.3690554493108,0.0,6.203114418553755
361.3429674256136,-226.49393873959323,0.0,6.238174022579353
360.87138252842885,-226.6152172474514,0.0,6.273179451029794
360.39588204526194,-226.73285825950995,0.0,6.308107137577135
359.91651443908074,-226.84682982726585,0.0,6.34293351589344
359.4333319845381,-226.95710086360847,0.0,6.377635019650769
358.9463907777051,-227.0636412446125,0.0,6.412188477693906
358.4557468710691,-227.16642270150473,0.0,6.446621919872438
357.9614485315666,-227.26542025521226,0.0,6.481064690775321
357.46353525294086,-227.3606119721788,0.0,6.5156580413957705
356.96203768944866,-227.45197851756677,0.0,6.550543222727006
356.45697761077275,-227.53950271621977,0.0,6.5858614857622495
355.9483678789531,-227.62316912180577,0.0,6.621754081494714
355.4362124481682,-227.702963594512,0.0,6.658362260917623
354.92050638822957,-227.77887288761963,0.0,6.695827275024191
354.40123593226053,-227.85088424325366,0.0,6.734290374807641
353.878367241544,-227.9189849975753,0.0,6.773892811261189
353.3518162757948,-227.98316219566553,0.0,6.814775835378056
352.8214791478277,-228.0434022163376,0.0,6.8570806981514565
352.28724112292093,-228.09969040711414,0.0,6.900948650574612
351.7489766042199,-228.15201072961025,0.0,6.946520943640739
351.2065491232845,-228.20034541557848,0.0,6.9939388283430635
350.65981133600343,-228.2446746338977,0.0,7.043343555674797
350.10860540192505,-228.28497614268997,0.0,7.094871515686277
349.55277430137437,-228.32122430087145,0.0,7.148513723025584
348.9921748879742,-228.35338952865123,0.0,7.204094285111459
348.42667871508644,-228.38143893508027,0.0,7.261428116285213
347.85617214526667,-228.40533700055266,0.0,7.320330130888147
347.28055645585346,-228.42504625356943,0.0,7.380615243261567
346.69974794045373,-228.44052794155496,0.0,7.442098367746774
346.11367800605984,-228.45174269530602,0.0,7.504594418685075
345.5222932654844,-228.4586511864617,0.0,7.567918310417772
344.92555562476593,-228.4612147771921,0.0,7.6318849572861716
344.3234423651705,-228.45939616113225,0.0,7.696309273631576
343.71594621937777,-228.45315999442056,0.0,7.761006173795288
343.1030754414232,-228.44247351555305,0.0,7.825790572118615
342.4848538699372,-228.42730715262175,0.0,7.890477382942861
341.8613209842135,-228.40763511638093,0.0,7.954881520609328
341.23253195261805,-228.38343597747237,0.0,8.018817899459323
340.5985576728424,-228.35469322604166,0.0,8.082101433834143
339.95948480350336,-228.32139581189227,0.0,8.1445470380751
