inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
328.89278848888216,-65.8893666723186,13.3,340.8553341714076,-67.12219526126518,13.3,326.9054079438098,-65.66504866352761,13.3,342.841802500033,-67.3544528324403,13.3
328.6500103175799,-68.04029791950109,13.3,340.599455248858,-69.31069388818086,13.3,326.66281229359817,-67.8143686972144,13.3,342.58562685599304,-69.54547537597468,13.3
328.40535523657087,-70.19220234610677,13.3,340.3406377915861,-71.50020162959098,13.3,326.4183226899078,-69.96482235907676,13.3,342.32652532874874,-71.73737390820328,13.3
328.1589930977402,-72.34511648123437,13.316666666666666,340.0790224407773,-73.69075554989521,13.316666666666666,326.17210865984555,-72.11644590933659,13.316666666666666,342.06463901831745,-73.93018572133946,13.316666666666666
327.9110937529734,-74.49907685398263,13.333333333333332,339.81474983761746,-75.88239271349333,13.333333333333332,325.9243397708056,-74.26927560433326,13.333333333333332,341.80010899613166,-76.1239481143928,13.333333333333332
327.66182705415565,-76.65411999345024,13.349999999999998,339.54796062329234,-78.075150184785,13.349999999999998,325.67518563025567,-76.42334769692248,13.349999999999998,341.5330763051688,-78.31869839267894,13.349999999999998
327.4113628531722,-78.81028242873586,13.366666666666664,339.2787954389877,-80.26906502816996,13.366666666666664,325.42481588551925,-78.5786984368261,13.366666666666664,341.2636819600885,-80.51447386735967,13.366666666666664
327.1598710019084,-80.96760068893822,13.38333333333333,339.007394925889,-82.46417430804792,13.38333333333333,325.17340022355364,-80.73536407093282,13.38333333333333,340.99206694737796,-82.71131185501079,13.38333333333333
326.9075213522499,-83.12611130315608,13.4,338.73389972518225,-84.6605150888186,13.4,324.9211083707247,-82.89338084355026,13.4,340.71837222550374,-84.9092496772211,13.4
326.65448375608145,-85.28585080048809,13.383333333333333,338.4584504780529,-86.85812443488169,13.383333333333333,324.6681100925771,-85.05278499661237,13.383333333333333,340.442738725068,-87.10832466021648,13.383333333333333
326.40092806528867,-87.44685571003295,13.366666666666667,338.18118782568695,-89.05703941063692,13.366666666666667,324.4145751936045,-87.21361276983554,13.366666666666667,340.1653073489725,-89.3085741345165,13.366666666666667
326.1470241317569,-89.60916256088939,13.350000000000001,337.90225240926986,-91.257297080484,13.350000000000001,324.16067351701514,-89.37590040083131,13.350000000000001,339.8862189725847,-91.51003543461489,13.350000000000001
325.89294180737136,-91.77280788215607,13.333333333333336,337.62178486998755,-93.45893450882264,13.333333333333336,323.9065742711179,-91.53968986286455,13.333333333333336,339.60565993609737,-93.71239007113628,13.333333333333336
325.6388574462563,-93.93782681944178,13.31666666666667,337.34033837806464,-95.6619032370409,13.31666666666667,323.65234639527915,-93.70593493871763,13.31666666666667,339.3245139029304,-95.91299582260206,13.31666666666667
325.3859891867347,-96.10403285654958,13.3,337.06147463345286,-97.86553109644002,13.3,323.3989889710725,-95.8763705123679,13.3,339.0464741072089,-98.11002463252687,13.3
325.13773261375695,-98.27077617907614,13.3,336.79008815159506,-100.06886960711898,13.3,323.14988932084265,-98.05059660959789,13.3,338.77639582585056,-100.30249713801757,13.3
324.8977564336021,-100.4373488602308,13.3,336.5310794072952,-102.27096905371823,13.3,322.9087511965612,-100.22792544457813,13.3,338.51911360693526,-102.48941818065964,13.3
